Index,Date,Open,High,Low,Close*,Adj,Close**
NASDAQ,01/07/2013,3430.48,3649.35,3415.23,3626.37,3626.37,
NASDAQ,01/06/2013,3460.76,3488.31,3294.95,3403.25,3403.25,
NASDAQ,01/05/2013,3325.35,3532.04,3296.5,3455.91,3455.91,
NASDAQ,01/04/2013,3268.63,3328.79,3154.96,3328.79,3328.79,
NASDAQ,01/03/2013,3143.54,3270.3,3129.4,3267.52,3267.52,
NASDAQ,01/02/2013,3162.94,3213.6,3105.36,3160.19,3160.19,
NASDAQ,01/01/2013,3091.33,3164.06,3076.6,3142.13,3142.13,
NASDAQ,01/12/2012,3029.21,3061.82,2951.04,3019.51,3019.51,
NASDAQ,01/11/2012,2987.54,3033.85,2810.8,3010.24,3010.24,
NASDAQ,01/10/2012,3130.31,3171.46,2961.16,2977.23,2977.23,
NASDAQ,01/09/2012,3063.25,3196.93,3040.24,3116.23,3116.23,
NASDAQ,01/08/2012,2956.72,3100.54,2890.85,3066.96,3066.96,
NASDAQ,01/07/2012,2938.41,2987.94,2837.72,2939.52,2939.52,
NASDAQ,01/06/2012,2810.13,2942.28,2726.68,2935.05,2935.05,
NASDAQ,01/05/2012,3044.79,3085.4,2774.45,2827.34,2827.34,
NASDAQ,01/04/2012,3085.94,3128.25,2946.04,3046.36,3046.36,
NASDAQ,01/03/2012,2979.11,3134.17,2900.28,3091.57,3091.57,
NASDAQ,01/02/2012,2830.1,3000.11,2825.19,2966.89,2966.89,
NASDAQ,01/01/2012,2657.39,2834.3,2627.23,2813.84,2813.84,
NASDAQ,01/12/2011,2615.67,2674.53,2518.01,2605.15,2605.15,
NASDAQ,01/11/2011,2607.31,2730.39,2441.48,2620.34,2620.34,
NASDAQ,01/10/2011,2401.19,2753.37,2298.89,2684.41,2684.41,
NASDAQ,01/09/2011,2583.34,2643.37,2414.31,2415.4,2415.4,
NASDAQ,01/08/2011,2791.45,2796.24,2331.65,2579.46,2579.46,
NASDAQ,01/07/2011,2775.08,2878.94,2724.99,2756.38,2756.38,
NASDAQ,01/06/2011,2829.39,2834.05,2599.86,2773.52,2773.52,
NASDAQ,01/05/2011,2881.28,2887.75,2739.85,2835.3,2835.3,
NASDAQ,01/04/2011,2796.67,2876.83,2706.5,2873.54,2873.54,
NASDAQ,01/03/2011,2791.08,2802.32,2603.5,2781.07,2781.07,
NASDAQ,01/02/2011,2717.61,2840.51,2705.54,2782.27,2782.27,
NASDAQ,01/01/2011,2676.65,2766.17,2663.64,2700.08,2700.08,
NASDAQ,01/12/2010,2535.19,2675.26,2535.19,2652.87,2652.87,
NASDAQ,01/11/2010,2520.45,2592.94,2459.79,2498.23,2498.23,
NASDAQ,01/10/2010,2386.82,2517.5,2332.46,2507.41,2507.41,
NASDAQ,01/09/2010,2142.75,2400.06,2141.95,2368.62,2368.62,
NASDAQ,01/08/2010,2283.32,2309.43,2099.29,2114.03,2114.03,
NASDAQ,01/07/2010,2110.75,2307.6,2061.14,2254.7,2254.7,
NASDAQ,01/06/2010,2244.79,2341.11,2105.26,2109.24,2109.24,
NASDAQ,01/05/2010,2472.32,2503,2140.53,2257.04,2257.04,
NASDAQ,01/04/2010,2411.68,2535.28,2383.77,2461.19,2461.19,
NASDAQ,01/03/2010,2247.4,2432.25,2247.33,2397.96,2397.96,
NASDAQ,01/02/2010,2155.81,2251.68,2100.17,2238.26,2238.26,
NASDAQ,01/01/2010,2294.41,2326.28,2140.34,2147.35,2147.35,
NASDAQ,01/12/2009,2162.23,2295.8,2155.96,2269.15,2269.15,
NASDAQ,01/11/2009,2047.42,2205.32,2024.27,2144.6,2144.6,
NASDAQ,01/10/2009,2111.77,2190.64,2040.21,2045.11,2045.11,
NASDAQ,01/09/2009,2001.3,2167.7,1958.04,2122.42,2122.42,
NASDAQ,01/08/2009,1998.35,2059.48,1929.64,2009.06,2009.06,
NASDAQ,01/07/2009,1846.12,2009.81,1727.05,1978.5,1978.5,
NASDAQ,01/06/2009,1796.09,1879.92,1753.78,1835.04,1835.04,
NASDAQ,01/05/2009,1719.29,1774.33,1664.19,1774.33,1774.33,
NASDAQ,01/04/2009,1504.87,1753.61,1498.54,1717.3,1717.3,
NASDAQ,01/03/2009,1356.13,1587,1265.52,1528.59,1528.59,
NASDAQ,01/02/2009,1460.85,1598.5,1372.42,1377.84,1377.84,
NASDAQ,01/01/2009,1578.87,1665.63,1434.08,1476.42,1476.42,
NASDAQ,01/12/2008,1496.09,1602.92,1398.07,1577.03,1577.03,
NASDAQ,01/11/2008,1718.89,1785.84,1295.48,1535.57,1535.57,
NASDAQ,01/10/2008,2075.1,2083.2,1493.79,1720.95,1720.95,
NASDAQ,01/09/2008,2402.11,2413.11,1983.73,2091.88,2091.88,
NASDAQ,01/08/2008,2326.83,2473.2,2280.93,2367.52,2367.52,
NASDAQ,01/07/2008,2274.24,2353.39,2167.29,2325.55,2325.55,
NASDAQ,01/06/2008,2514.82,2549.94,2290.59,2292.98,2292.98,
NASDAQ,01/05/2008,2416.49,2551.47,2416.49,2522.66,2522.66,
NASDAQ,01/04/2008,2306.51,2451.19,2266.29,2412.8,2412.8,
NASDAQ,01/03/2008,2271.26,2346.78,2155.42,2279.1,2279.1,
NASDAQ,01/02/2008,2392.58,2419.23,2252.65,2271.48,2271.48,
NASDAQ,01/01/2008,2653.91,2661.5,2202.54,2389.86,2389.86,
NASDAQ,01/12/2007,2654.91,2734.82,2553.99,2652.28,2652.28,
NASDAQ,01/11/2007,2835,2835.63,2539.81,2660.96,2660.96,
NASDAQ,01/10/2007,2704.25,2861.51,2698.14,2859.12,2859.12,
NASDAQ,01/09/2007,2596.38,2716.75,2536.93,2701.5,2701.5,
NASDAQ,01/08/2007,2538.5,2627.75,2386.69,2596.36,2596.36,
NASDAQ,01/07/2007,2617.39,2724.74,2545.9,2546.27,2546.27,
NASDAQ,01/06/2007,2614.01,2634.6,2534.97,2603.23,2603.23,
NASDAQ,01/05/2007,2529.95,2607.9,2510.57,2604.52,2604.52,
NASDAQ,01/04/2007,2425.36,2562.99,2409.04,2525.09,2525.09,
NASDAQ,01/03/2007,2377.18,2459.96,2331.57,2421.64,2421.64,
NASDAQ,01/02/2007,2474.08,2531.42,2395.35,2416.15,2416.15,
NASDAQ,01/01/2007,2429.72,2508.93,2394.66,2463.93,2463.93,
NASDAQ,01/12/2006,2430.75,2470.95,2392.95,2415.29,2415.29,
NASDAQ,01/11/2006,2373.49,2468.42,2316.82,2431.77,2431.77,
NASDAQ,01/10/2006,2257,2379.29,2224.21,2366.71,2366.71,
NASDAQ,01/09/2006,2194.56,2273.3,2147.44,2258.43,2258.43,
NASDAQ,01/08/2006,2080.34,2193.34,2048.22,2183.75,2183.75,
NASDAQ,01/07/2006,2177.91,2190.44,2012.78,2091.47,2091.47,
NASDAQ,01/06/2006,2179.82,2233.88,2065.11,2172.09,2172.09,
NASDAQ,01/05/2006,2329.79,2352.56,2135.81,2178.88,2178.88,
NASDAQ,01/04/2006,2352.24,2375.54,2299.42,2322.57,2322.57,
NASDAQ,01/03/2006,2288.15,2353.14,2239.54,2339.79,2339.79,
NASDAQ,01/02/2006,2294.11,2313.53,2232.68,2281.39,2281.39,
NASDAQ,01/01/2006,2216.53,2332.92,2189.91,2305.82,2305.82,
NASDAQ,01/12/2005,2244.85,2278.16,2200.51,2205.32,2205.32,
NASDAQ,01/11/2005,2109.89,2269.3,2108.86,2232.82,2232.82,
NASDAQ,01/10/2005,2152.7,2167,2025.58,2120.3,2120.3,
NASDAQ,01/09/2005,2150.03,2186.83,2093.06,2151.69,2151.69,
NASDAQ,01/08/2005,2191.49,2219.91,2112.25,2152.09,2152.09,
NASDAQ,01/07/2005,2060.97,2201.39,2050.3,2184.83,2184.83,
NASDAQ,01/06/2005,2067.23,2106.57,2039.69,2056.96,2056.96,
NASDAQ,01/05/2005,1923.23,2076.8,1916.03,2068.22,2068.22,
NASDAQ,01/04/2005,2009.09,2021.82,1889.83,1921.65,1921.65,
NASDAQ,01/03/2005,2057.47,2100.57,1968.58,1999.23,1999.23,
NASDAQ,01/02/2005,2063.27,2103.45,2023,2051.72,2051.72,
NASDAQ,01/01/2005,2184.75,2191.6,2008.68,2062.41,2062.41,
NASDAQ,01/12/2004,2104.58,2185.56,2097.86,2175.44,2175.44,
NASDAQ,01/11/2004,1975.48,2117.89,1969.32,2096.81,2096.81,
NASDAQ,01/10/2004,1909.59,1984.18,1899.33,1974.99,1974.99,
NASDAQ,01/09/2004,1833.37,1925.85,1833.33,1896.84,1896.84,
NASDAQ,01/08/2004,1874.93,1893.13,1750.82,1838.1,1838.1,
NASDAQ,01/07/2004,2045.53,2045.53,1829.06,1887.36,1887.36,
NASDAQ,01/06/2004,1978.52,2055.65,1960.26,2047.79,2047.79,
NASDAQ,01/05/2004,1928.72,1991.87,1865.4,1986.74,1986.74,
NASDAQ,01/04/2004,1996.45,2079.12,1919.39,1920.15,1920.15,
NASDAQ,01/03/2004,2036.92,2069.02,1896.91,1994.22,1994.22,
NASDAQ,01/02/2004,2072.13,2094.92,1991.05,2029.82,2029.82,
NASDAQ,01/01/2004,2011.08,2153.83,1999.77,2066.15,2066.15,
NASDAQ,01/12/2003,1972.97,2015.23,1887.46,2003.37,2003.37,
NASDAQ,01/11/2003,1941.31,1992.27,1878.07,1960.26,1960.26,
NASDAQ,01/10/2003,1797.07,1966.87,1796.09,1932.21,1932.21,
NASDAQ,01/09/2003,1817.92,1913.74,1783.46,1786.94,1786.94,
NASDAQ,01/08/2003,1731.63,1813.82,1640.88,1810.45,1810.45,
NASDAQ,01/07/2003,1617.3,1776.1,1598.92,1735.02,1735.02,
NASDAQ,01/06/2003,1612.1,1686.1,1584.7,1622.8,1622.8,
NASDAQ,01/05/2003,1463,1599.92,1451.32,1595.91,1595.91,
NASDAQ,01/04/2003,1347.54,1482.49,1338.23,1464.31,1464.31,
NASDAQ,01/03/2003,1344.21,1425.73,1253.22,1341.17,1341.17,
NASDAQ,01/02/2003,1324.74,1352.07,1261.79,1337.52,1337.52,
NASDAQ,01/01/2003,1346.93,1467.35,1303.64,1320.91,1320.91,
NASDAQ,01/12/2002,1507.94,1521.44,1327.19,1335.51,1335.51,
NASDAQ,01/11/2002,1320.95,1497.44,1313.72,1478.78,1478.78,
NASDAQ,01/10/2002,1180.26,1347.58,1108.49,1329.75,1329.75,
NASDAQ,01/09/2002,1302.67,1347.27,1160.07,1172.06,1172.06,
NASDAQ,01/08/2002,1322.47,1426.76,1205.68,1314.85,1314.85,
NASDAQ,01/07/2002,1457.04,1459.84,1192.42,1328.26,1328.26,
NASDAQ,01/06/2002,1613.5,1621.5,1375.53,1463.21,1463.21,
NASDAQ,01/05/2002,1683.76,1759.33,1560.29,1615.73,1615.73,
NASDAQ,01/04/2002,1834.59,1865.37,1640.97,1688.23,1688.23,
NASDAQ,01/03/2002,1745.49,1946.23,1742.08,1845.35,1845.35,
NASDAQ,01/02/2002,1928.83,1942.15,1696.55,1731.49,1731.49,
NASDAQ,01/01/2002,1965.18,2098.88,1851.49,1934.03,1934.03,
NASDAQ,01/12/2001,1915.13,2065.69,1898.98,1950.4,1950.4,
NASDAQ,01/11/2001,1705.52,1965.09,1683.99,1930.58,1930.58,
NASDAQ,01/10/2001,1491.45,1792.87,1458.41,1690.2,1690.2,
NASDAQ,01/09/2001,1802.29,1836.19,1387.06,1498.8,1498.8,
NASDAQ,01/08/2001,2051.56,2103.16,1777.11,1805.43,1805.43,
NASDAQ,01/07/2001,2156.76,2181.05,1934.67,2027.13,2027.13,
NASDAQ,01/06/2001,2131.12,2264.58,1973.7,2160.54,2160.54,
NASDAQ,01/05/2001,2116.24,2328.05,2052.41,2110.49,2110.49,
NASDAQ,01/04/2001,1835.22,2202.86,1619.58,2116.24,2116.24,
NASDAQ,01/03/2001,2126.3,2243.78,1794.21,1840.26,1840.26,
NASDAQ,01/02/2001,2771.57,2796.89,2127.5,2151.83,2151.83,
NASDAQ,01/01/2001,2474.16,2892.36,2251.71,2772.73,2772.73,
NASDAQ,01/12/2000,2644.09,3028.75,2288.16,2470.52,2470.52,
NASDAQ,01/11/2000,3316.51,3480.01,2523.04,2597.93,2597.93,
NASDAQ,01/10/2000,3714.48,3714.48,3026.11,3369.63,3369.63,
NASDAQ,01/09/2000,4252.15,4259.87,3614.66,3672.82,3672.82,
NASDAQ,01/08/2000,3760.95,4208.73,3521.14,4206.35,4206.35,
NASDAQ,01/07/2000,3950.59,4289.06,3615.79,3766.99,3766.99,
NASDAQ,01/06/2000,3471.95,4073.73,3459.85,3966.11,3966.11,
NASDAQ,01/05/2000,3930.18,3982.38,3042.66,3400.91,3400.91,
NASDAQ,01/04/2000,4494.89,4572.84,3227.04,3860.66,3860.66,
NASDAQ,01/03/2000,4732.82,5132.52,4355.69,4572.83,4572.83,
NASDAQ,01/02/2000,3961.07,4698.46,3911.84,4696.69,4696.69,
NASDAQ,01/01/2000,4186.19,4303.15,3711.09,3940.35,3940.35,
NASDAQ,01/12/1999,3341.1,4090.61,3321.57,4069.31,4069.31,
NASDAQ,01/11/1999,2970.93,3469.35,2967.63,3336.16,3336.16,
NASDAQ,01/10/1999,2729.04,2978.63,2632.01,2966.43,2966.43,
NASDAQ,01/09/1999,2752.33,2897.53,2684.7,2746.16,2746.16,
NASDAQ,01/08/1999,2638.31,2819.9,2442.22,2739.35,2739.35,
NASDAQ,01/07/1999,2692.96,2874.92,2619.08,2638.49,2638.49,
NASDAQ,01/06/1999,2467.51,2696.87,2364.59,2686.12,2686.12,
NASDAQ,01/05/1999,2546.33,2632.74,2339.12,2470.52,2470.52,
NASDAQ,01/04/1999,2493.07,2677.76,2329.87,2542.86,2542.86,
NASDAQ,01/03/1999,2286.83,2520.63,2235.19,2461.4,2461.4,
NASDAQ,01/02/1999,2522.38,2533.44,2224.21,2288.03,2288.03,
NASDAQ,01/01/1999,2207.54,2506.68,2192.68,2505.89,2505.89,
NASDAQ,01/12/1998,1928.51,2200.63,1924.15,2192.69,2192.69,
NASDAQ,01/11/1998,1783.71,2025.04,1771.4,1949.54,1949.54,
NASDAQ,01/10/1998,1663.3,1781.63,1343.87,1771.39,1771.39,
NASDAQ,01/09/1998,1509.01,1769.71,1475.49,1693.84,1693.84,
NASDAQ,01/08/1998,1869.72,1874.31,1498.73,1499.25,1499.25,
NASDAQ,01/07/1998,1904.24,2028.18,1871.72,1872.39,1872.39,
NASDAQ,01/06/1998,1770.37,1898.62,1715.04,1894.74,1894.74,
NASDAQ,01/05/1998,1871.81,1890.8,1742.05,1778.87,1778.87,
NASDAQ,01/04/1998,1838.15,1931.83,1788.74,1868.41,1868.41,
NASDAQ,01/03/1998,1778.72,1840.83,1708.48,1835.68,1835.68,
NASDAQ,01/02/1998,1640.06,1783.74,1640.06,1770.51,1770.51,
NASDAQ,01/01/1998,1574.1,1629.54,1465.61,1619.36,1619.36,
NASDAQ,01/12/1997,1608.56,1652.84,1486.51,1570.35,1570.35,
NASDAQ,01/11/1997,1609.62,1654.43,1508.41,1600.55,1600.55,
NASDAQ,01/10/1997,1690.79,1748.78,1465.84,1593.61,1593.61,
NASDAQ,01/09/1997,1595.07,1702.49,1595.07,1685.69,1685.69,
NASDAQ,01/08/1997,1594.67,1638.26,1545.13,1587.32,1587.32,
NASDAQ,01/07/1997,1442.65,1595.76,1432.42,1593.81,1593.81,
NASDAQ,01/06/1997,1407.07,1467.29,1375.45,1442.07,1442.07,
NASDAQ,01/05/1997,1263.93,1414.26,1260.94,1400.32,1400.32,
NASDAQ,01/04/1997,1211.28,1267.41,1194.16,1260.76,1260.76,
NASDAQ,01/03/1997,1306.21,1332.34,1220.4,1221.7,1221.7,
NASDAQ,01/02/1997,1383.97,1384.51,1296.88,1309,1309,
NASDAQ,01/01/1997,1292.65,1400.53,1272.34,1379.85,1379.85,
NASDAQ,01/12/1996,1294.78,1328.95,1251.03,1291.03,1291.03,
NASDAQ,01/11/1996,1223.72,1293.75,1218.23,1292.61,1292.61,
NASDAQ,01/10/1996,1223.73,1269.62,1202.36,1221.51,1221.51,
NASDAQ,01/09/1996,1133.3,1237.26,1123.14,1226.92,1226.92,
NASDAQ,01/08/1996,1081.34,1153.9,1080.41,1141.5,1141.5,
NASDAQ,01/07/1996,1185.64,1198.04,1008.44,1080.59,1080.59,
NASDAQ,01/06/1996,1242.54,1254.12,1147.75,1185.02,1185.02,
NASDAQ,01/05/1996,1190.48,1252.81,1163.21,1243.43,1243.43,
NASDAQ,01/04/1996,1105.77,1190.87,1092.44,1190.52,1190.52,
NASDAQ,01/03/1996,1098.94,1119.84,1057.87,1101.4,1101.4,
NASDAQ,01/02/1996,1058.26,1121.89,1057.82,1100.05,1100.05,
NASDAQ,01/01/1996,1052.83,1059.81,977.79,1059.79,1059.79,
NASDAQ,01/12/1995,1060.66,1074.85,1001.53,1052.13,1052.13,
NASDAQ,01/11/1995,1037.3,1068.81,1016.58,1059.2,1059.2,
NASDAQ,01/10/1995,1041.39,1050.65,959.36,1036.06,1036.06,
NASDAQ,01/09/1995,1019.42,1070.23,1008.44,1043.54,1043.54,
NASDAQ,01/08/1995,1001.57,1035.19,970.81,1020.11,1020.11,
NASDAQ,01/07/1995,933.99,1023.03,931.99,1001.21,1001.21,
NASDAQ,01/06/1995,865.67,941.17,863.84,933.45,933.45,
NASDAQ,01/05/1995,844.72,885.92,839.43,864.58,864.58,
NASDAQ,01/04/1995,816.06,844.42,810.89,843.98,843.98,
